day,month,week,hour,input,output
0,11,6,13,"[7940.5, 7941.45, 7941.55, 7939.35, 7940.0, 7939.1, 7934.45, 7934.15, 7935.05, 7934.8, 7932.3, 7933.3, 7931.75, 7932.3, 7931.05, 7927.6, 7929.35, 7931.8, 7933.8, 7934.2, 7937.1, 7937.6, 7939.05, 7940.35, 7941.75, 7940.25, 7939.85, 7938.0, 7939.25, 7940.2, 7940.0, 7937.7, 7937.85, 7938.0, 7936.35, 7934.8, 7933.55, 7933.15, 7934.15, 7939.3, 7938.6, 7939.9, 7939.55, 7939.05, 7939.85, 7939.3, 7938.6, 7939.85, 7940.6, 7940.25, 7938.75, 7940.05, 7941.1, 7939.75, 7941.35, 7940.05, 7940.4, 7940.7, 7940.8, 7941.0]","[7940.5, 7941.45, 7941.55, 7939.35, 7940.0, 7939.1, 7934.45, 7934.15, 7935.05, 7934.8, 7932.3, 7933.3, 7931.75, 7932.3, 7931.05, 7927.6, 7929.35, 7931.8, 7933.8, 7934.2, 7937.1, 7937.6, 7939.05, 7940.35, 7941.75, 7940.25, 7939.85, 7938.0, 7939.25, 7940.2, 7940.0, 7937.7, 7937.85, 7938.0, 7936.35, 7934.8, 7933.55, 7933.15, 7934.15, 7939.3, 7938.6, 7939.9, 7939.55, 7939.05, 7939.85, 7939.3, 7938.6, 7939.85, 7940.6, 7940.25, 7938.75, 7940.05, 7941.1, 7939.75, 7941.35, 7940.05, 7940.4, 7940.7, 7940.8, 7941.0, 7942.3, 7945.65, 7945.65, 7943.6, 7943.35, 7945.0, 7944.05, 7945.9, 7945.6, 7944.6, 7944.55, 7943.5, 7941.85, 7943.25, 7947.9, 7948.2, 7945.95, 7942.0, 7940.4, 7939.8, 7941.75, 7944.25, 7944.25, 7943.2, 7939.55, 7940.9, 7937.4, 7940.5, 7938.75, 7938.05]"
1,12,1,10,"[7957.3, 7958.75, 7958.9, 7953.2, 7954.8, 7957.85, 7957.85, 7957.2, 7954.3, 7953.95, 7957.75, 7957.35, 7957.05, 7956.75, 7957.95, 7961.0, 7961.1, 7959.75, 7959.45, 7959.9, 7958.95, 7958.5, 7959.15, 7959.65, 7959.3, 7959.25, 7959.6, 7959.45, 7960.7, 7959.1, 7959.6, 7958.95, 7958.1, 7958.95, 7959.6, 7960.05, 7960.8, 7961.1, 7961.3, 7961.55, 7957.8, 7960.75, 7960.2, 7961.1, 7960.05, 7961.25, 7961.65, 7961.3, 7957.4, 7956.35, 7957.35, 7956.95, 7955.7, 7955.8, 7955.95, 7955.85, 7956.1, 7950.7, 7954.2, 7957.8]","[7957.3, 7958.75, 7958.9, 7953.2, 7954.8, 7957.85, 7957.85, 7957.2, 7954.3, 7953.95, 7957.75, 7957.35, 7957.05, 7956.75, 7957.95, 7961.0, 7961.1, 7959.75, 7959.45, 7959.9, 7958.95, 7958.5, 7959.15, 7959.65, 7959.3, 7959.25, 7959.6, 7959.45, 7960.7, 7959.1, 7959.6, 7958.95, 7958.1, 7958.95, 7959.6, 7960.05, 7960.8, 7961.1, 7961.3, 7961.55, 7957.8, 7960.75, 7960.2, 7961.1, 7960.05, 7961.25, 7961.65, 7961.3, 7957.4, 7956.35, 7957.35, 7956.95, 7955.7, 7955.8, 7955.95, 7955.85, 7956.1, 7950.7, 7954.2, 7957.8, 7961.25, 7950.0, 7953.75, 7958.9, 7970.85, 7965.45, 7967.55, 7963.2, 7968.1, 7966.15, 7962.45, 7962.9, 7961.05, 7957.25, 7955.5, 7956.65, 7954.2, 7950.65, 7946.2, 7944.65, 7936.55, 7937.55, 7941.2, 7945.95, 7948.65, 7950.65, 7951.45, 7953.75, 7956.2, 7956.9]"
1,12,1,11,"[7961.25, 7950.0, 7953.75, 7958.9, 7970.85, 7965.45, 7967.55, 7963.2, 7968.1, 7966.15, 7962.45, 7962.9, 7961.05, 7957.25, 7955.5, 7956.65, 7954.2, 7950.65, 7946.2, 7944.65, 7936.55, 7937.55, 7941.2, 7945.95, 7948.65, 7950.65, 7951.45, 7953.75, 7956.2, 7956.9, 7953.35, 7958.0, 7959.45, 7959.15, 7959.2, 7955.35, 7958.1, 7956.55, 7956.7, 7956.4, 7956.1, 7956.75, 7955.95, 7953.9, 7954.45, 7954.7, 7954.05, 7953.05, 7953.2, 7954.15, 7954.5, 7957.85, 7960.4, 7960.6, 7961.5, 7960.05, 7958.95, 7958.65, 7957.9, 7959.4]","[7961.25, 7950.0, 7953.75, 7958.9, 7970.85, 7965.45, 7967.55, 7963.2, 7968.1, 7966.15, 7962.45, 7962.9, 7961.05, 7957.25, 7955.5, 7956.65, 7954.2, 7950.65, 7946.2, 7944.65, 7936.55, 7937.55, 7941.2, 7945.95, 7948.65, 7950.65, 7951.45, 7953.75, 7956.2, 7956.9, 7953.35, 7958.0, 7959.45, 7959.15, 7959.2, 7955.35, 7958.1, 7956.55, 7956.7, 7956.4, 7956.1, 7956.75, 7955.95, 7953.9, 7954.45, 7954.7, 7954.05, 7953.05, 7953.2, 7954.15, 7954.5, 7957.85, 7960.4, 7960.6, 7961.5, 7960.05, 7958.95, 7958.65, 7957.9, 7959.4, 7959.55, 7960.65, 7962.45, 7965.5, 7970.6, 7970.95, 7969.35, 7969.0, 7966.9, 7966.25, 7965.15, 7965.45, 7965.7, 7965.05, 7963.8, 7964.2, 7962.35, 7962.35, 7962.65, 7962.1, 7960.75, 7959.25, 7960.2, 7962.4, 7962.2, 7964.4, 7964.1, 7963.75, 7962.5, 7963.45]"
1,12,1,12,"[7959.55, 7960.65, 7962.45, 7965.5, 7970.6, 7970.95, 7969.35, 7969.0, 7966.9, 7966.25, 7965.15, 7965.45, 7965.7, 7965.05, 7963.8, 7964.2, 7962.35, 7962.35, 7962.65, 7962.1, 7960.75, 7959.25, 7960.2, 7962.4, 7962.2, 7964.4, 7964.1, 7963.75, 7962.5, 7963.45, 7964.0, 7966.3, 7965.5, 7964.9, 7963.3, 7962.85, 7960.4, 7961.2, 7962.05, 7962.4, 7963.1, 7962.4, 7962.3, 7962.25, 7960.6, 7955.95, 7955.4, 7954.6, 7953.75, 7954.85, 7953.2, 7951.6, 7952.45, 7954.0, 7953.65, 7953.6, 7953.55, 7953.65, 7948.9, 7943.45]","[7959.55, 7960.65, 7962.45, 7965.5, 7970.6, 7970.95, 7969.35, 7969.0, 7966.9, 7966.25, 7965.15, 7965.45, 7965.7, 7965.05, 7963.8, 7964.2, 7962.35, 7962.35, 7962.65, 7962.1, 7960.75, 7959.25, 7960.2, 7962.4, 7962.2, 7964.4, 7964.1, 7963.75, 7962.5, 7963.45, 7964.0, 7966.3, 7965.5, 7964.9, 7963.3, 7962.85, 7960.4, 7961.2, 7962.05, 7962.4, 7963.1, 7962.4, 7962.3, 7962.25, 7960.6, 7955.95, 7955.4, 7954.6, 7953.75, 7954.85, 7953.2, 7951.6, 7952.45, 7954.0, 7953.65, 7953.6, 7953.55, 7953.65, 7948.9, 7943.45, 7940.3, 7944.15, 7947.3, 7948.35, 7949.65, 7949.3, 7950.8, 7949.9, 7948.0, 7950.5, 7955.75, 7956.35, 7954.2, 7953.5, 7952.3, 7947.8, 7946.35, 7947.55, 7945.85, 7945.5, 7945.55, 7949.1, 7950.05, 7950.15, 7951.3, 7952.05, 7953.25, 7950.9, 7952.1, 7951.4]"
1,12,1,13,"[7940.3, 7944.15, 7947.3, 7948.35, 7949.65, 7949.3, 7950.8, 7949.9, 7948.0, 7950.5, 7955.75, 7956.35, 7954.2, 7953.5, 7952.3, 7947.8, 7946.35, 7947.55, 7945.85, 7945.5, 7945.55, 7949.1, 7950.05, 7950.15, 7951.3, 7952.05, 7953.25, 7950.9, 7952.1, 7951.4, 7948.45, 7949.1, 7945.05, 7947.9, 7950.25, 7948.55, 7949.4, 7951.5, 7951.5, 7952.5, 7953.25, 7952.85, 7954.2, 7954.0, 7951.8, 7949.95, 7947.7, 7946.25, 7946.25, 7942.85, 7938.15, 7942.25, 7944.85, 7946.5, 7946.15, 7945.0, 7945.85, 7942.9, 7942.95, 7942.25]","[7940.3, 7944.15, 7947.3, 7948.35, 7949.65, 7949.3, 7950.8, 7949.9, 7948.0, 7950.5, 7955.75, 7956.35, 7954.2, 7953.5, 7952.3, 7947.8, 7946.35, 7947.55, 7945.85, 7945.5, 7945.55, 7949.1, 7950.05, 7950.15, 7951.3, 7952.05, 7953.25, 7950.9, 7952.1, 7951.4, 7948.45, 7949.1, 7945.05, 7947.9, 7950.25, 7948.55, 7949.4, 7951.5, 7951.5, 7952.5, 7953.25, 7952.85, 7954.2, 7954.0, 7951.8, 7949.95, 7947.7, 7946.25, 7946.25, 7942.85, 7938.15, 7942.25, 7944.85, 7946.5, 7946.15, 7945.0, 7945.85, 7942.9, 7942.95, 7942.25, 7939.85, 7941.7, 7945.0, 7945.8, 7941.55, 7942.05, 7944.95, 7946.15, 7949.0, 7948.4, 7949.85, 7951.9, 7953.15, 7951.4, 7951.1, 7955.05, 7952.75, 7949.9, 7951.75, 7951.4, 7953.15, 7953.3, 7953.75, 7954.65, 7953.8, 7955.05, 7955.8, 7956.1, 7954.6, 7950.85]"
2,12,1,10,"[7953.2, 7954.5, 7952.1, 7949.1, 7951.45, 7951.0, 7951.35, 7951.4, 7952.75, 7955.35, 7956.55, 7957.75, 7957.9, 7955.6, 7954.45, 7951.0, 7947.5, 7943.7, 7941.4, 7943.45, 7944.3, 7943.4, 7945.6, 7945.9, 7946.85, 7946.7, 7943.9, 7945.0, 7944.0, 7944.65, 7943.6, 7943.65, 7943.7, 7938.2, 7920.3, 7922.65, 7920.45, 7913.85, 7921.25, 7923.6, 7921.25, 7922.9, 7921.95, 7922.05, 7918.85, 7917.85, 7917.2, 7919.45, 7921.5, 7922.7, 7925.7, 7927.25, 7927.25, 7928.0, 7928.3, 7928.55, 7926.75, 7925.6, 7925.0, 7925.55]","[7953.2, 7954.5, 7952.1, 7949.1, 7951.45, 7951.0, 7951.35, 7951.4, 7952.75, 7955.35, 7956.55, 7957.75, 7957.9, 7955.6, 7954.45, 7951.0, 7947.5, 7943.7, 7941.4, 7943.45, 7944.3, 7943.4, 7945.6, 7945.9, 7946.85, 7946.7, 7943.9, 7945.0, 7944.0, 7944.65, 7943.6, 7943.65, 7943.7, 7938.2, 7920.3, 7922.65, 7920.45, 7913.85, 7921.25, 7923.6, 7921.25, 7922.9, 7921.95, 7922.05, 7918.85, 7917.85, 7917.2, 7919.45, 7921.5, 7922.7, 7925.7, 7927.25, 7927.25, 7928.0, 7928.3, 7928.55, 7926.75, 7925.6, 7925.0, 7925.55, 7925.3, 7926.7, 7925.3, 7925.05, 7923.75, 7923.15, 7919.6, 7920.0, 7922.55, 7922.05, 7920.2, 7918.6, 7918.9, 7919.9, 7920.45, 7916.2, 7916.35, 7916.4, 7911.7, 7912.1, 7912.25, 7915.0, 7915.6, 7914.6, 7917.2, 7916.3, 7918.75, 7922.4, 7924.75, 7923.5]"
2,12,1,11,"[7925.3, 7926.7, 7925.3, 7925.05, 7923.75, 7923.15, 7919.6, 7920.0, 7922.55, 7922.05, 7920.2, 7918.6, 7918.9, 7919.9, 7920.45, 7916.2, 7916.35, 7916.4, 7911.7, 7912.1, 7912.25, 7915.0, 7915.6, 7914.6, 7917.2, 7916.3, 7918.75, 7922.4, 7924.75, 7923.5, 7922.0, 7920.35, 7919.55, 7919.65, 7919.4, 7921.3, 7920.4, 7920.55, 7921.95, 7921.5, 7922.65, 7922.7, 7921.75, 7920.35, 7921.5, 7923.15, 7923.4, 7922.9, 7925.25, 7926.3, 7927.3, 7927.2, 7926.9, 7925.65, 7924.55, 7922.45, 7922.15, 7921.6, 7922.9, 7924.3]","[7925.3, 7926.7, 7925.3, 7925.05, 7923.75, 7923.15, 7919.6, 7920.0, 7922.55, 7922.05, 7920.2, 7918.6, 7918.9, 7919.9, 7920.45, 7916.2, 7916.35, 7916.4, 7911.7, 7912.1, 7912.25, 7915.0, 7915.6, 7914.6, 7917.2, 7916.3, 7918.75, 7922.4, 7924.75, 7923.5, 7922.0, 7920.35, 7919.55, 7919.65, 7919.4, 7921.3, 7920.4, 7920.55, 7921.95, 7921.5, 7922.65, 7922.7, 7921.75, 7920.35, 7921.5, 7923.15, 7923.4, 7922.9, 7925.25, 7926.3, 7927.3, 7927.2, 7926.9, 7925.65, 7924.55, 7922.45, 7922.15, 7921.6, 7922.9, 7924.3, 7924.1, 7924.05, 7923.6, 7924.0, 7924.4, 7924.2, 7923.65, 7922.0, 7921.15, 7920.85, 7919.1, 7919.35, 7920.05, 7920.8, 7921.35, 7922.35, 7921.9, 7921.15, 7921.4, 7921.75, 7921.35, 7920.4, 7920.35, 7919.25, 7919.35, 7919.85, 7919.5, 7920.15, 7921.0, 7922.4]"
2,12,1,12,"[7924.1, 7924.05, 7923.6, 7924.0, 7924.4, 7924.2, 7923.65, 7922.0, 7921.15, 7920.85, 7919.1, 7919.35, 7920.05, 7920.8, 7921.35, 7922.35, 7921.9, 7921.15, 7921.4, 7921.75, 7921.35, 7920.4, 7920.35, 7919.25, 7919.35, 7919.85, 7919.5, 7920.15, 7921.0, 7922.4, 7921.85, 7921.35, 7919.95, 7921.1, 7922.25, 7922.2, 7922.45, 7922.6, 7924.25, 7925.5, 7925.45, 7926.25, 7926.45, 7925.8, 7926.2, 7925.8, 7923.15, 7923.05, 7922.95, 7922.5, 7921.35, 7920.0, 7918.4, 7918.4, 7916.1, 7915.75, 7915.7, 7916.0, 7917.05, 7917.7]","[7924.1, 7924.05, 7923.6, 7924.0, 7924.4, 7924.2, 7923.65, 7922.0, 7921.15, 7920.85, 7919.1, 7919.35, 7920.05, 7920.8, 7921.35, 7922.35, 7921.9, 7921.15, 7921.4, 7921.75, 7921.35, 7920.4, 7920.35, 7919.25, 7919.35, 7919.85, 7919.5, 7920.15, 7921.0, 7922.4, 7921.85, 7921.35, 7919.95, 7921.1, 7922.25, 7922.2, 7922.45, 7922.6, 7924.25, 7925.5, 7925.45, 7926.25, 7926.45, 7925.8, 7926.2, 7925.8, 7923.15, 7923.05, 7922.95, 7922.5, 7921.35, 7920.0, 7918.4, 7918.4, 7916.1, 7915.75, 7915.7, 7916.0, 7917.05, 7917.7, 7919.05, 7919.05, 7919.5, 7919.65, 7918.25, 7917.25, 7916.2, 7915.05, 7915.45, 7915.6, 7915.9, 7916.25, 7917.85, 7918.55, 7919.95, 7919.0, 7917.7, 7918.2, 7917.85, 7919.25, 7919.6, 7918.55, 7917.25, 7917.9, 7918.0, 7917.65, 7916.5, 7916.35, 7915.6, 7917.1]"
2,12,1,13,"[7919.05, 7919.05, 7919.5, 7919.65, 7918.25, 7917.25, 7916.2, 7915.05, 7915.45, 7915.6, 7915.9, 7916.25, 7917.85, 7918.55, 7919.95, 7919.0, 7917.7, 7918.2, 7917.85, 7919.25, 7919.6, 7918.55, 7917.25, 7917.9, 7918.0, 7917.65, 7916.5, 7916.35, 7915.6, 7917.1, 7917.6, 7917.35, 7916.25, 7912.85, 7912.8, 7913.25, 7914.45, 7915.75, 7916.95, 7918.4, 7919.25, 7926.0, 7933.05, 7933.95, 7939.9, 7938.85, 7938.25, 7936.95, 7937.5, 7935.35, 7933.15, 7933.15, 7931.85, 7932.25, 7930.75, 7930.3, 7931.35, 7930.8, 7932.0, 7933.9]","[7919.05, 7919.05, 7919.5, 7919.65, 7918.25, 7917.25, 7916.2, 7915.05, 7915.45, 7915.6, 7915.9, 7916.25, 7917.85, 7918.55, 7919.95, 7919.0, 7917.7, 7918.2, 7917.85, 7919.25, 7919.6, 7918.55, 7917.25, 7917.9, 7918.0, 7917.65, 7916.5, 7916.35, 7915.6, 7917.1, 7917.6, 7917.35, 7916.25, 7912.85, 7912.8, 7913.25, 7914.45, 7915.75, 7916.95, 7918.4, 7919.25, 7926.0, 7933.05, 7933.95, 7939.9, 7938.85, 7938.25, 7936.95, 7937.5, 7935.35, 7933.15, 7933.15, 7931.85, 7932.25, 7930.75, 7930.3, 7931.35, 7930.8, 7932.0, 7933.9, 7933.75, 7933.25, 7933.15, 7932.0, 7932.6, 7930.75, 7930.25, 7929.0, 7927.1, 7925.7, 7927.0, 7926.25, 7927.15, 7927.5, 7924.2, 7919.1, 7921.1, 7920.75, 7919.35, 7921.6, 7922.7, 7922.3, 7922.6, 7922.8, 7924.35, 7925.7, 7926.5, 7928.05, 7927.15, 7926.6]"
3,12,1,10,"[7882.85, 7882.1, 7887.4, 7887.0, 7888.5, 7889.6, 7892.55, 7891.6, 7890.9, 7888.55, 7888.85, 7888.65, 7889.45, 7891.3, 7889.85, 7890.75, 7889.7, 7886.2, 7884.2, 7884.2, 7887.95, 7887.65, 7888.65, 7888.0, 7886.95, 7885.9, 7886.1, 7887.15, 7887.2, 7886.55, 7886.45, 7887.65, 7887.8, 7885.9, 7887.2, 7890.2, 7888.95, 7886.1, 7885.65, 7886.5, 7885.7, 7885.9, 7885.5, 7884.8, 7884.55, 7885.15, 7886.3, 7887.15, 7887.45, 7888.45, 7888.25, 7888.6, 7889.05, 7888.25, 7888.7, 7888.45, 7889.75, 7890.25, 7887.75, 7887.5]","[7882.85, 7882.1, 7887.4, 7887.0, 7888.5, 7889.6, 7892.55, 7891.6, 7890.9, 7888.55, 7888.85, 7888.65, 7889.45, 7891.3, 7889.85, 7890.75, 7889.7, 7886.2, 7884.2, 7884.2, 7887.95, 7887.65, 7888.65, 7888.0, 7886.95, 7885.9, 7886.1, 7887.15, 7887.2, 7886.55, 7886.45, 7887.65, 7887.8, 7885.9, 7887.2, 7890.2, 7888.95, 7886.1, 7885.65, 7886.5, 7885.7, 7885.9, 7885.5, 7884.8, 7884.55, 7885.15, 7886.3, 7887.15, 7887.45, 7888.45, 7888.25, 7888.6, 7889.05, 7888.25, 7888.7, 7888.45, 7889.75, 7890.25, 7887.75, 7887.5, 7888.7, 7889.15, 7889.5, 7889.9, 7889.1, 7889.6, 7888.05, 7887.55, 7887.15, 7885.3, 7884.6, 7884.9, 7886.6, 7887.0, 7886.95, 7886.95, 7889.25, 7889.55, 7892.1, 7893.15, 7891.85, 7891.4, 7890.95, 7894.0, 7895.95, 7897.7, 7898.65, 7895.95, 7895.2, 7895.65]"
3,12,1,11,"[7888.7, 7889.15, 7889.5, 7889.9, 7889.1, 7889.6, 7888.05, 7887.55, 7887.15, 7885.3, 7884.6, 7884.9, 7886.6, 7887.0, 7886.95, 7886.95, 7889.25, 7889.55, 7892.1, 7893.15, 7891.85, 7891.4, 7890.95, 7894.0, 7895.95, 7897.7, 7898.65, 7895.95, 7895.2, 7895.65, 7892.7, 7892.45, 7891.75, 7891.9, 7892.4, 7893.1, 7892.6, 7891.65, 7891.9, 7891.9, 7891.45, 7891.2, 7892.4, 7892.0, 7892.7, 7890.8, 7889.95, 7891.7, 7891.15, 7887.1, 7887.95, 7888.55, 7888.7, 7888.05, 7888.55, 7888.95, 7889.4, 7888.7, 7888.75, 7889.0]","[7888.7, 7889.15, 7889.5, 7889.9, 7889.1, 7889.6, 7888.05, 7887.55, 7887.15, 7885.3, 7884.6, 7884.9, 7886.6, 7887.0, 7886.95, 7886.95, 7889.25, 7889.55, 7892.1, 7893.15, 7891.85, 7891.4, 7890.95, 7894.0, 7895.95, 7897.7, 7898.65, 7895.95, 7895.2, 7895.65, 7892.7, 7892.45, 7891.75, 7891.9, 7892.4, 7893.1, 7892.6, 7891.65, 7891.9, 7891.9, 7891.45, 7891.2, 7892.4, 7892.0, 7892.7, 7890.8, 7889.95, 7891.7, 7891.15, 7887.1, 7887.95, 7888.55, 7888.7, 7888.05, 7888.55, 7888.95, 7889.4, 7888.7, 7888.75, 7889.0, 7889.05, 7888.95, 7889.45, 7890.7, 7892.25, 7892.4, 7893.75, 7893.55, 7893.8, 7893.7, 7891.55, 7891.15, 7890.6, 7891.55, 7891.7, 7892.25, 7891.15, 7890.9, 7890.75, 7890.4, 7888.85, 7888.2, 7887.75, 7887.0, 7887.0, 7887.5, 7887.5, 7887.7, 7886.6, 7886.55]"
3,12,1,12,"[7889.05, 7888.95, 7889.45, 7890.7, 7892.25, 7892.4, 7893.75, 7893.55, 7893.8, 7893.7, 7891.55, 7891.15, 7890.6, 7891.55, 7891.7, 7892.25, 7891.15, 7890.9, 7890.75, 7890.4, 7888.85, 7888.2, 7887.75, 7887.0, 7887.0, 7887.5, 7887.5, 7887.7, 7886.6, 7886.55, 7886.1, 7887.75, 7888.45, 7888.6, 7889.45, 7888.55, 7885.85, 7886.3, 7886.3, 7885.9, 7886.15, 7885.8, 7885.95, 7886.3, 7886.6, 7884.3, 7884.9, 7884.1, 7884.7, 7884.0, 7883.65, 7882.95, 7883.15, 7883.6, 7883.3, 7883.1, 7883.3, 7882.5, 7882.8, 7884.4]","[7889.05, 7888.95, 7889.45, 7890.7, 7892.25, 7892.4, 7893.75, 7893.55, 7893.8, 7893.7, 7891.55, 7891.15, 7890.6, 7891.55, 7891.7, 7892.25, 7891.15, 7890.9, 7890.75, 7890.4, 7888.85, 7888.2, 7887.75, 7887.0, 7887.0, 7887.5, 7887.5, 7887.7, 7886.6, 7886.55, 7886.1, 7887.75, 7888.45, 7888.6, 7889.45, 7888.55, 7885.85, 7886.3, 7886.3, 7885.9, 7886.15, 7885.8, 7885.95, 7886.3, 7886.6, 7884.3, 7884.9, 7884.1, 7884.7, 7884.0, 7883.65, 7882.95, 7883.15, 7883.6, 7883.3, 7883.1, 7883.3, 7882.5, 7882.8, 7884.4, 7884.1, 7884.55, 7883.55, 7882.25, 7881.95, 7883.7, 7883.75, 7885.9, 7884.9, 7882.35, 7882.85, 7880.65, 7881.2, 7882.55, 7881.85, 7881.75, 7881.7, 7882.3, 7881.15, 7881.75, 7881.75, 7884.65, 7885.35, 7885.65, 7886.1, 7888.0, 7889.0, 7888.55, 7887.1, 7887.7]"
3,12,1,13,"[7884.1, 7884.55, 7883.55, 7882.25, 7881.95, 7883.7, 7883.75, 7885.9, 7884.9, 7882.35, 7882.85, 7880.65, 7881.2, 7882.55, 7881.85, 7881.75, 7881.7, 7882.3, 7881.15, 7881.75, 7881.75, 7884.65, 7885.35, 7885.65, 7886.1, 7888.0, 7889.0, 7888.55, 7887.1, 7887.7, 7888.7, 7886.75, 7887.0, 7887.05, 7888.05, 7888.6, 7893.65, 7893.95, 7893.6, 7895.0, 7894.35, 7894.3, 7894.65, 7894.55, 7895.85, 7896.1, 7899.1, 7898.65, 7898.1, 7897.3, 7897.5, 7901.75, 7901.45, 7902.3, 7901.25, 7899.3, 7900.35, 7900.8, 7900.0, 7898.4]","[7884.1, 7884.55, 7883.55, 7882.25, 7881.95, 7883.7, 7883.75, 7885.9, 7884.9, 7882.35, 7882.85, 7880.65, 7881.2, 7882.55, 7881.85, 7881.75, 7881.7, 7882.3, 7881.15, 7881.75, 7881.75, 7884.65, 7885.35, 7885.65, 7886.1, 7888.0, 7889.0, 7888.55, 7887.1, 7887.7, 7888.7, 7886.75, 7887.0, 7887.05, 7888.05, 7888.6, 7893.65, 7893.95, 7893.6, 7895.0, 7894.35, 7894.3, 7894.65, 7894.55, 7895.85, 7896.1, 7899.1, 7898.65, 7898.1, 7897.3, 7897.5, 7901.75, 7901.45, 7902.3, 7901.25, 7899.3, 7900.35, 7900.8, 7900.0, 7898.4, 7898.2, 7899.4, 7897.85, 7896.55, 7895.8, 7896.55, 7895.8, 7897.0, 7898.85, 7899.4, 7900.65, 7900.55, 7906.85, 7905.05, 7905.8, 7906.2, 7904.95, 7903.65, 7903.4, 7900.5, 7899.85, 7900.45, 7900.2, 7898.6, 7899.3, 7899.9, 7900.9, 7899.65, 7897.4, 7896.25]"
4,12,1,10,"[7806.85, 7807.45, 7807.75, 7807.95, 7808.5, 7809.4, 7811.55, 7811.45, 7811.5, 7810.5, 7808.35, 7807.8, 7809.0, 7805.7, 7805.1, 7804.25, 7804.05, 7804.7, 7803.55, 7803.75, 7804.55, 7802.8, 7801.9, 7802.05, 7800.9, 7799.1, 7798.2, 7800.35, 7802.25, 7802.45, 7799.3, 7799.95, 7801.3, 7802.55, 7803.95, 7806.35, 7805.25, 7806.1, 7804.55, 7804.5, 7804.75, 7804.4, 7806.35, 7807.6, 7808.4, 7806.1, 7806.8, 7806.55, 7805.4, 7805.75, 7803.6, 7803.95, 7802.15, 7800.7, 7799.7, 7800.3, 7797.25, 7794.65, 7793.85, 7793.25]","[7806.85, 7807.45, 7807.75, 7807.95, 7808.5, 7809.4, 7811.55, 7811.45, 7811.5, 7810.5, 7808.35, 7807.8, 7809.0, 7805.7, 7805.1, 7804.25, 7804.05, 7804.7, 7803.55, 7803.75, 7804.55, 7802.8, 7801.9, 7802.05, 7800.9, 7799.1, 7798.2, 7800.35, 7802.25, 7802.45, 7799.3, 7799.95, 7801.3, 7802.55, 7803.95, 7806.35, 7805.25, 7806.1, 7804.55, 7804.5, 7804.75, 7804.4, 7806.35, 7807.6, 7808.4, 7806.1, 7806.8, 7806.55, 7805.4, 7805.75, 7803.6, 7803.95, 7802.15, 7800.7, 7799.7, 7800.3, 7797.25, 7794.65, 7793.85, 7793.25, 7793.15, 7789.6, 7793.0, 7792.95, 7795.1, 7796.2, 7796.3, 7797.6, 7796.65, 7797.6, 7796.55, 7797.8, 7793.95, 7787.95, 7789.6, 7791.05, 7792.55, 7795.05, 7794.95, 7794.6, 7795.75, 7796.55, 7796.0, 7796.05, 7796.4, 7797.4, 7797.65, 7798.3, 7799.6, 7799.7]"
4,12,1,11,"[7793.15, 7789.6, 7793.0, 7792.95, 7795.1, 7796.2, 7796.3, 7797.6, 7796.65, 7797.6, 7796.55, 7797.8, 7793.95, 7787.95, 7789.6, 7791.05, 7792.55, 7795.05, 7794.95, 7794.6, 7795.75, 7796.55, 7796.0, 7796.05, 7796.4, 7797.4, 7797.65, 7798.3, 7799.6, 7799.7, 7799.8, 7798.2, 7797.45, 7795.65, 7796.25, 7795.9, 7796.8, 7796.4, 7795.2, 7794.65, 7795.6, 7795.55, 7795.0, 7793.35, 7793.6, 7794.4, 7795.0, 7796.5, 7795.95, 7795.3, 7793.55, 7793.0, 7794.15, 7793.3, 7794.85, 7797.05, 7797.35, 7797.5, 7796.0, 7795.95]","[7793.15, 7789.6, 7793.0, 7792.95, 7795.1, 7796.2, 7796.3, 7797.6, 7796.65, 7797.6, 7796.55, 7797.8, 7793.95, 7787.95, 7789.6, 7791.05, 7792.55, 7795.05, 7794.95, 7794.6, 7795.75, 7796.55, 7796.0, 7796.05, 7796.4, 7797.4, 7797.65, 7798.3, 7799.6, 7799.7, 7799.8, 7798.2, 7797.45, 7795.65, 7796.25, 7795.9, 7796.8, 7796.4, 7795.2, 7794.65, 7795.6, 7795.55, 7795.0, 7793.35, 7793.6, 7794.4, 7795.0, 7796.5, 7795.95, 7795.3, 7793.55, 7793.0, 7794.15, 7793.3, 7794.85, 7797.05, 7797.35, 7797.5, 7796.0, 7795.95, 7795.8, 7796.4, 7796.6, 7795.65, 7794.45, 7795.75, 7795.35, 7795.5, 7795.9, 7795.1, 7795.6, 7794.6, 7795.55, 7795.0, 7791.95, 7791.2, 7791.45, 7791.0, 7790.2, 7790.65, 7791.6, 7791.45, 7792.4, 7791.45, 7791.7, 7791.0, 7788.8, 7789.75, 7789.5, 7789.5]"
